"ANO_ELEICAO","NUM_TURNO","COD_MUN_IBGE","NOME_MACRO","CODIGO_CARGO","DESCRICAO_CARGO","NUMERO_PARTIDO","SIGLA_PARTIDO","QTDE_VOTOS"
"2004","1","2302008","Nordeste","11","PREFEITO","25","PFL","6562"
"2004","1","2302701","Nordeste","11","PREFEITO","25","PFL","6497"
"2004","1","2303006","Nordeste","11","PREFEITO","25","PFL","2516"
"2004","1","2303659","Nordeste","11","PREFEITO","25","PFL","2878"
"2004","1","2304004","Nordeste","11","PREFEITO","25","PFL","4020"
"2004","1","2304400","Nordeste","11","PREFEITO","25","PFL","296063"
"2004","1","2304608","Nordeste","11","PREFEITO","25","PFL","651"
"2004","1","2304707","Nordeste","11","PREFEITO","25","PFL","10363"
"2004","1","2304806","Nordeste","11","PREFEITO","25","PFL","1440"
"2004","1","2307304","Nordeste","11","PREFEITO","25","PFL","42674"
"2004","1","2307403","Nordeste","11","PREFEITO","25","PFL","7127"
"2004","1","2307502","Nordeste","11","PREFEITO","25","PFL","8"
"2004","1","2309904","Nordeste","11","PREFEITO","25","PFL","2403"
"2004","1","2310506","Nordeste","11","PREFEITO","25","PFL","126"
"2004","1","2311603","Nordeste","11","PREFEITO","25","PFL","1226"
"2004","1","2313005","Nordeste","11","PREFEITO","25","PFL","5455"
"2004","1","2400208","Nordeste","11","PREFEITO","25","PFL","2839"
"2004","1","2400307","Nordeste","11","PREFEITO","25","PFL","3030"
"2004","1","2400505","Nordeste","11","PREFEITO","25","PFL","3271"
"2004","1","2400703","Nordeste","11","PREFEITO","25","PFL","4558"
"2004","1","2401206","Nordeste","11","PREFEITO","25","PFL","3185"
"2004","1","2401453","Nordeste","11","PREFEITO","25","PFL","5342"
"2004","1","2401503","Nordeste","11","PREFEITO","25","PFL","1172"
"2004","1","2401651","Nordeste","11","PREFEITO","25","PFL","1159"
"2004","1","2401701","Nordeste","11","PREFEITO","25","PFL","3090"
"2004","1","2401800","Nordeste","11","PREFEITO","25","PFL","2254"
"2004","1","2402105","Nordeste","11","PREFEITO","25","PFL","2353"
"2004","1","2403103","Nordeste","11","PREFEITO","25","PFL","8242"
"2004","1","2403202","Nordeste","11","PREFEITO","25","PFL","1509"
"2004","1","2403251","Nordeste","11","PREFEITO","25","PFL","9686"
"2004","1","2403509","Nordeste","11","PREFEITO","25","PFL","2638"
"2004","1","2403806","Nordeste","11","PREFEITO","25","PFL","2892"
"2004","1","2404101","Nordeste","11","PREFEITO","25","PFL","893"
"2004","1","2404705","Nordeste","11","PREFEITO","25","PFL","4183"
"2004","1","2404804","Nordeste","11","PREFEITO","25","PFL","645"
"2004","1","2404853","Nordeste","11","PREFEITO","25","PFL","3255"
"2004","1","2404903","Nordeste","11","PREFEITO","25","PFL","2156"
"2004","1","2405702","Nordeste","11","PREFEITO","25","PFL","4605"
"2004","1","2405801","Nordeste","11","PREFEITO","25","PFL","8694"
"2004","1","2406304","Nordeste","11","PREFEITO","25","PFL","2161"
"2004","1","2406502","Nordeste","11","PREFEITO","25","PFL","4985"
"2004","1","2407203","Nordeste","11","PREFEITO","25","PFL","25"
"2004","1","2407401","Nordeste","11","PREFEITO","25","PFL","2625"
"2004","1","2407500","Nordeste","11","PREFEITO","25","PFL","1299"
"2004","1","2407708","Nordeste","11","PREFEITO","25","PFL","3531"
"2004","1","2407807","Nordeste","11","PREFEITO","25","PFL","4885"
"2004","1","2408003","Nordeste","11","PREFEITO","25","PFL","57904"
"2004","1","2408102","Nordeste","11","PREFEITO","25","PFL","21115"
"2004","1","2408201","Nordeste","11","PREFEITO","25","PFL","5683"
"2004","1","2408409","Nordeste","11","PREFEITO","25","PFL","1711"
"2004","1","2408805","Nordeste","11","PREFEITO","25","PFL","1596"
"2004","1","2408953","Nordeste","11","PREFEITO","25","PFL","2796"
"2004","1","2409209","Nordeste","11","PREFEITO","25","PFL","1401"
"2004","1","2409407","Nordeste","11","PREFEITO","25","PFL","7249"
"2004","1","2409506","Nordeste","11","PREFEITO","25","PFL","1376"
"2004","1","2409704","Nordeste","11","PREFEITO","25","PFL","2507"
"2004","1","2410009","Nordeste","11","PREFEITO","25","PFL","1459"
"2004","1","2410108","Nordeste","11","PREFEITO","25","PFL","343"
"2004","1","2410207","Nordeste","11","PREFEITO","25","PFL","2084"
"2004","1","2410702","Nordeste","11","PREFEITO","25","PFL","1498"
"2004","1","2411007","Nordeste","11","PREFEITO","25","PFL","2002"
"2004","1","2411056","Nordeste","11","PREFEITO","25","PFL","1474"
"2004","1","2411908","Nordeste","11","PREFEITO","25","PFL","1081"
"2004","1","2412104","Nordeste","11","PREFEITO","25","PFL","2491"
"2004","1","2412203","Nordeste","11","PREFEITO","25","PFL","10790"
"2004","1","2412302","Nordeste","11","PREFEITO","25","PFL","2791"
"2004","1","2412559","Nordeste","11","PREFEITO","25","PFL","42"
"2004","1","2412708","Nordeste","11","PREFEITO","25","PFL","2707"
"2004","1","2412807","Nordeste","11","PREFEITO","25","PFL","2632"
"2004","1","2412906","Nordeste","11","PREFEITO","25","PFL","5"
"2004","1","2413102","Nordeste","11","PREFEITO","25","PFL","1942"
"2004","1","2413359","Nordeste","11","PREFEITO","25","PFL","1548"
"2004","1","2413508","Nordeste","11","PREFEITO","25","PFL","1"
"2004","1","2413904","Nordeste","11","PREFEITO","25","PFL","2258"
"2004","1","2414506","Nordeste","11","PREFEITO","25","PFL","4651"
"2004","1","2414803","Nordeste","11","PREFEITO","25","PFL","2257"
"2004","1","2415008","Nordeste","11","PREFEITO","25","PFL","972"
"2004","1","2500106","Nordeste","11","PREFEITO","25","PFL","2856"
"2004","1","2500205","Nordeste","11","PREFEITO","25","PFL","1243"
"2004","1","2500601","Nordeste","11","PREFEITO","25","PFL","7062"
"2004","1","2500908","Nordeste","11","PREFEITO","25","PFL","2643"
"2004","1","2501104","Nordeste","11","PREFEITO","25","PFL","7253"
"2004","1","2501153","Nordeste","11","PREFEITO","25","PFL","871"
"2004","1","2501401","Nordeste","11","PREFEITO","25","PFL","34"
"2004","1","2501500","Nordeste","11","PREFEITO","25","PFL","6343"
"2004","1","2501609","Nordeste","11","PREFEITO","25","PFL","3726"
"2004","1","2502003","Nordeste","11","PREFEITO","25","PFL","2512"
"2004","1","2502102","Nordeste","11","PREFEITO","25","PFL","1692"
"2004","1","2502300","Nordeste","11","PREFEITO","25","PFL","1628"
"2004","1","2502409","Nordeste","11","PREFEITO","25","PFL","3061"
"2004","1","2502508","Nordeste","11","PREFEITO","25","PFL","5047"
"2004","1","2502706","Nordeste","11","PREFEITO","25","PFL","1390"
"2004","1","2502904","Nordeste","11","PREFEITO","25","PFL","2258"
"2004","1","2503100","Nordeste","11","PREFEITO","25","PFL","1738"
"2004","1","2503308","Nordeste","11","PREFEITO","25","PFL","2796"
"2004","1","2503803","Nordeste","11","PREFEITO","25","PFL","1512"
"2004","1","2504157","Nordeste","11","PREFEITO","25","PFL","2123"
"2004","1","2504355","Nordeste","11","PREFEITO","25","PFL","1850"
"2004","1","2504850","Nordeste","11","PREFEITO","25","PFL","617"
"2004","1","2505204","Nordeste","11","PREFEITO","25","PFL","1708"
"2004","1","2505279","Nordeste","11","PREFEITO","25","PFL","1949"
"2004","1","2505352","Nordeste","11","PREFEITO","25","PFL","883"
"2004","1","2505600","Nordeste","11","PREFEITO","25","PFL","354"
"2004","1","2506004","Nordeste","11","PREFEITO","25","PFL","8716"
"2004","1","2506251","Nordeste","11","PREFEITO","25","PFL","352"
"2004","1","2506707","Nordeste","11","PREFEITO","25","PFL","2797"
"2004","1","2507408","Nordeste","11","PREFEITO","25","PFL","2684"
"2004","1","2507705","Nordeste","11","PREFEITO","25","PFL","3355"
"2004","1","2507804","Nordeste","11","PREFEITO","25","PFL","1624"
"2004","1","2508109","Nordeste","11","PREFEITO","25","PFL","1376"
"2004","1","2508505","Nordeste","11","PREFEITO","25","PFL","1825"
"2004","1","2508554","Nordeste","11","PREFEITO","25","PFL","652"
"2004","1","2508604","Nordeste","11","PREFEITO","25","PFL","2640"
"2004","1","2509305","Nordeste","11","PREFEITO","25","PFL","2211"
"2004","1","2509370","Nordeste","11","PREFEITO","25","PFL","1608"
"2004","1","2509503","Nordeste","11","PREFEITO","25","PFL","2264"
"2004","1","2509602","Nordeste","11","PREFEITO","25","PFL","1687"
"2004","1","2510006","Nordeste","11","PREFEITO","25","PFL","2983"
"2004","1","2510303","Nordeste","11","PREFEITO","25","PFL","1314"
"2004","1","2510501","Nordeste","11","PREFEITO","25","PFL","1322"
"2004","1","2510808","Nordeste","11","PREFEITO","25","PFL","21123"
"2004","1","2511103","Nordeste","11","PREFEITO","25","PFL","2686"
"2004","1","2511202","Nordeste","11","PREFEITO","25","PFL","2116"
"2004","1","2511400","Nordeste","11","PREFEITO","25","PFL","1424"
"2004","1","2511509","Nordeste","11","PREFEITO","25","PFL","3256"
"2004","1","2511608","Nordeste","11","PREFEITO","25","PFL","1142"
"2004","1","2511707","Nordeste","11","PREFEITO","25","PFL","2067"
"2004","1","2511806","Nordeste","11","PREFEITO","25","PFL","2283"
"2004","1","2512002","Nordeste","11","PREFEITO","25","PFL","4405"
"2004","1","2512077","Nordeste","11","PREFEITO","25","PFL","2200"
"2004","1","2512101","Nordeste","11","PREFEITO","25","PFL","1154"
"2004","1","2512200","Nordeste","11","PREFEITO","25","PFL","11"
"2004","1","2512408","Nordeste","11","PREFEITO","25","PFL","3002"
"2004","1","2512606","Nordeste","11","PREFEITO","25","PFL","596"
"2004","1","2512705","Nordeste","11","PREFEITO","25","PFL","4652"
"2004","1","2512762","Nordeste","11","PREFEITO","25","PFL","1429"
"2004","1","2512804","Nordeste","11","PREFEITO","25","PFL","2586"
"2004","1","2513208","Nordeste","11","PREFEITO","25","PFL","2132"
"2004","1","2513356","Nordeste","11","PREFEITO","25","PFL","1444"
"2004","1","2513505","Nordeste","11","PREFEITO","25","PFL","2283"
"2004","1","2514008","Nordeste","11","PREFEITO","25","PFL","1281"
"2004","1","2514206","Nordeste","11","PREFEITO","25","PFL","2689"
"2004","1","2514305","Nordeste","11","PREFEITO","25","PFL","1293"
"2004","1","2514404","Nordeste","11","PREFEITO","25","PFL","457"
"2004","1","2514453","Nordeste","11","PREFEITO","25","PFL","1560"
"2004","1","2514651","Nordeste","11","PREFEITO","25","PFL","14"
"2004","1","2514701","Nordeste","11","PREFEITO","25","PFL","1440"
"2004","1","2514800","Nordeste","11","PREFEITO","25","PFL","1206"
"2004","1","2514909","Nordeste","11","PREFEITO","25","PFL","3033"
"2004","1","2515005","Nordeste","11","PREFEITO","25","PFL","1140"
"2004","1","2515203","Nordeste","11","PREFEITO","25","PFL","920"
"2004","1","2515401","Nordeste","11","PREFEITO","25","PFL","2789"
"2004","1","2515500","Nordeste","11","PREFEITO","25","PFL","3349"
"2004","1","2515609","Nordeste","11","PREFEITO","25","PFL","1106"
"2004","1","2515708","Nordeste","11","PREFEITO","25","PFL","1077"
"2004","1","2515807","Nordeste","11","PREFEITO","25","PFL","2176"
"2004","1","2515930","Nordeste","11","PREFEITO","25","PFL","1137"
"2004","1","2516300","Nordeste","11","PREFEITO","25","PFL","4460"
"2004","1","2516409","Nordeste","11","PREFEITO","25","PFL","2563"
"2004","1","2516607","Nordeste","11","PREFEITO","25","PFL","3632"
"2004","1","2516706","Nordeste","11","PREFEITO","25","PFL","4263"
"2004","1","2516805","Nordeste","11","PREFEITO","25","PFL","2073"
"2004","1","2516904","Nordeste","11","PREFEITO","25","PFL","3440"
"2004","1","2517001","Nordeste","11","PREFEITO","25","PFL","2350"
"2004","1","2517100","Nordeste","11","PREFEITO","25","PFL","1063"
"2004","1","2517407","Nordeste","11","PREFEITO","25","PFL","1072"
"2004","1","2600104","Nordeste","11","PREFEITO","25","PFL","8479"
"2004","1","2600500","Nordeste","11","PREFEITO","25","PFL","1462"
"2004","1","2600609","Nordeste","11","PREFEITO","25","PFL","3959"
"2004","1","2600807","Nordeste","11","PREFEITO","25","PFL","6102"
"2004","1","2601003","Nordeste","11","PREFEITO","25","PFL","2933"
"2004","1","2601201","Nordeste","11","PREFEITO","25","PFL","15210"
"2004","1","2601300","Nordeste","11","PREFEITO","25","PFL","2053"
"2004","1","2601409","Nordeste","11","PREFEITO","25","PFL","7110"
"2004","1","2601607","Nordeste","11","PREFEITO","25","PFL","5678"
"2004","1","2601706","Nordeste","11","PREFEITO","25","PFL","19393"
"2004","1","2601904","Nordeste","11","PREFEITO","25","PFL","14450"
"2004","1","2602001","Nordeste","11","PREFEITO","25","PFL","9494"
"2004","1","2602209","Nordeste","11","PREFEITO","25","PFL","8350"
"2004","1","2602308","Nordeste","11","PREFEITO","25","PFL","8834"
"2004","1","2602407","Nordeste","11","PREFEITO","25","PFL","1657"
"2004","1","2602506","Nordeste","11","PREFEITO","25","PFL","3801"
"2004","1","2602902","Nordeste","11","PREFEITO","25","PFL","9570"
"2004","1","2603108","Nordeste","11","PREFEITO","25","PFL","5525"
"2004","1","2603405","Nordeste","11","PREFEITO","25","PFL","1742"
"2004","1","2603454","Nordeste","11","PREFEITO","25","PFL","27763"
"2004","1","2603702","Nordeste","11","PREFEITO","25","PFL","6588"
"2004","1","2603801","Nordeste","11","PREFEITO","25","PFL","5655"
"2004","1","2604106","Nordeste","11","PREFEITO","25","PFL","65863"
"2004","1","2604304","Nordeste","11","PREFEITO","25","PFL","2433"
"2004","1","2604403","Nordeste","11","PREFEITO","25","PFL","4081"
"2004","1","2604601","Nordeste","11","PREFEITO","25","PFL","6703"
"2004","1","2604700","Nordeste","11","PREFEITO","25","PFL","4494"
"2004","1","2604809","Nordeste","11","PREFEITO","25","PFL","4171"
"2004","1","2604908","Nordeste","11","PREFEITO","25","PFL","5047"
"2004","1","2605103","Nordeste","11","PREFEITO","25","PFL","6243"
"2004","1","2605301","Nordeste","11","PREFEITO","25","PFL","8868"
"2004","1","2605608","Nordeste","11","PREFEITO","25","PFL","6962"
"2004","1","2606408","Nordeste","11","PREFEITO","25","PFL","15925"
"2004","1","2606507","Nordeste","11","PREFEITO","25","PFL","5335"
"2004","1","2606705","Nordeste","11","PREFEITO","25","PFL","2403"
"2004","1","2606903","Nordeste","11","PREFEITO","25","PFL","4288"
"2004","1","2607505","Nordeste","11","PREFEITO","25","PFL","5749"
"2004","1","2607604","Nordeste","11","PREFEITO","25","PFL","4582"
"2004","1","2607752","Nordeste","11","PREFEITO","25","PFL","6188"
"2004","1","2607901","Nordeste","11","PREFEITO","25","PFL","9176"
"2004","1","2607950","Nordeste","11","PREFEITO","25","PFL","3303"
"2004","1","2608107","Nordeste","11","PREFEITO","25","PFL","8826"
"2004","1","2608206","Nordeste","11","PREFEITO","25","PFL","4432"
"2004","1","2608404","Nordeste","11","PREFEITO","25","PFL","3789"
"2004","1","2608602","Nordeste","11","PREFEITO","25","PFL","6300"
"2004","1","2608800","Nordeste","11","PREFEITO","25","PFL","9396"
"2004","1","2609006","Nordeste","11","PREFEITO","25","PFL","6754"
"2004","1","2609204","Nordeste","11","PREFEITO","25","PFL","2935"
"2004","1","2609501","Nordeste","11","PREFEITO","25","PFL","7213"
"2004","1","2609808","Nordeste","11","PREFEITO","25","PFL","4092"
"2004","1","2609907","Nordeste","11","PREFEITO","25","PFL","12264"
"2004","1","2610004","Nordeste","11","PREFEITO","25","PFL","14268"
"2004","1","2610103","Nordeste","11","PREFEITO","25","PFL","2107"
"2004","1","2610202","Nordeste","11","PREFEITO","25","PFL","7420"
"2004","1","2610509","Nordeste","11","PREFEITO","25","PFL","8511"
"2004","1","2610905","Nordeste","11","PREFEITO","25","PFL","15065"
"2004","1","2611101","Nordeste","11","PREFEITO","25","PFL","28377"
"2004","1","2611200","Nordeste","11","PREFEITO","25","PFL","3384"
"2004","1","2611309","Nordeste","11","PREFEITO","25","PFL","5709"
"2004","1","2611533","Nordeste","11","PREFEITO","25","PFL","1330"
"2004","1","2611804","Nordeste","11","PREFEITO","25","PFL","9486"
"2004","1","2612000","Nordeste","11","PREFEITO","25","PFL","3217"
"2004","1","2612109","Nordeste","11","PREFEITO","25","PFL","2178"
"2004","1","2612208","Nordeste","11","PREFEITO","25","PFL","10913"
"2004","1","2612455","Nordeste","11","PREFEITO","25","PFL","4547"
"2004","1","2612554","Nordeste","11","PREFEITO","25","PFL","4398"
"2004","1","2612604","Nordeste","11","PREFEITO","25","PFL","9938"
"2004","1","2612802","Nordeste","11","PREFEITO","25","PFL","2552"
"2004","1","2613008","Nordeste","11","PREFEITO","25","PFL","8503"
"2004","1","2613107","Nordeste","11","PREFEITO","25","PFL","8955"
"2004","1","2613404","Nordeste","11","PREFEITO","25","PFL","4851"
"2004","1","2613602","Nordeste","11","PREFEITO","25","PFL","7764"
"2004","1","2613800","Nordeste","11","PREFEITO","25","PFL","3950"
"2004","1","2613909","Nordeste","11","PREFEITO","25","PFL","16155"
"2004","1","2614006","Nordeste","11","PREFEITO","25","PFL","230"
"2004","1","2614501","Nordeste","11","PREFEITO","25","PFL","10134"
"2004","1","2614808","Nordeste","11","PREFEITO","25","PFL","4459"
"2004","1","2615003","Nordeste","11","PREFEITO","25","PFL","6323"
"2004","1","2615102","Nordeste","11","PREFEITO","25","PFL","3356"
"2004","1","2615201","Nordeste","11","PREFEITO","25","PFL","3099"
"2004","1","2615508","Nordeste","11","PREFEITO","25","PFL","4292"
"2004","1","2615805","Nordeste","11","PREFEITO","25","PFL","4539"
"2004","1","2615904","Nordeste","11","PREFEITO","25","PFL","3400"
"2004","1","2616100","Nordeste","11","PREFEITO","25","PFL","4659"
"2004","1","2616183","Nordeste","11","PREFEITO","25","PFL","1894"
"2004","1","2616407","Nordeste","11","PREFEITO","25","PFL","29542"
"2004","1","2701209","Nordeste","11","PREFEITO","25","PFL","2402"
"2004","1","2701605","Nordeste","11","PREFEITO","25","PFL","2013"
"2004","1","2701704","Nordeste","11","PREFEITO","25","PFL","3761"
"2004","1","2702702","Nordeste","11","PREFEITO","25","PFL","812"
"2004","1","2703007","Nordeste","11","PREFEITO","25","PFL","3097"
"2004","1","2703700","Nordeste","11","PREFEITO","25","PFL","17"
"2004","1","2704203","Nordeste","11","PREFEITO","25","PFL","6870"
"2004","1","2704401","Nordeste","11","PREFEITO","25","PFL","4046"
"2004","1","2704807","Nordeste","11","PREFEITO","25","PFL","2960"
"2004","1","2706406","Nordeste","11","PREFEITO","25","PFL","20"
"2004","1","2800100","Nordeste","11","PREFEITO","25","PFL","826"
"2004","1","2800209","Nordeste","11","PREFEITO","25","PFL","6308"
"2004","1","2800407","Nordeste","11","PREFEITO","25","PFL","3262"
"2004","1","2800704","Nordeste","11","PREFEITO","25","PFL","1585"
"2004","1","2801108","Nordeste","11","PREFEITO","25","PFL","1735"
"2004","1","2801306","Nordeste","11","PREFEITO","25","PFL","2094"
"2004","1","2801405","Nordeste","11","PREFEITO","25","PFL","5745"
"2004","1","2801504","Nordeste","11","PREFEITO","25","PFL","3550"
"2004","1","2801603","Nordeste","11","PREFEITO","25","PFL","1874"
"2004","1","2801702","Nordeste","11","PREFEITO","25","PFL","3361"
"2004","1","2801900","Nordeste","11","PREFEITO","25","PFL","1155"
"2004","1","2802205","Nordeste","11","PREFEITO","25","PFL","1868"
"2004","1","2802304","Nordeste","11","PREFEITO","25","PFL","4325"
"2004","1","2802403","Nordeste","11","PREFEITO","25","PFL","3387"
"2004","1","2802502","Nordeste","11","PREFEITO","25","PFL","764"
"2004","1","2802601","Nordeste","11","PREFEITO","25","PFL","1771"
"2004","1","2802700","Nordeste","11","PREFEITO","25","PFL","2245"
"2004","1","2802809","Nordeste","11","PREFEITO","25","PFL","3263"
"2004","1","2803005","Nordeste","11","PREFEITO","25","PFL","11245"
"2004","1","2803104","Nordeste","11","PREFEITO","25","PFL","1543"
"2004","1","2803302","Nordeste","11","PREFEITO","25","PFL","4415"
"2004","1","2803500","Nordeste","11","PREFEITO","25","PFL","8269"
"2004","1","2803807","Nordeste","11","PREFEITO","25","PFL","1277"
"2004","1","2803906","Nordeste","11","PREFEITO","25","PFL","2477"
"2004","1","2804003","Nordeste","11","PREFEITO","25","PFL","2397"
"2004","1","2804201","Nordeste","11","PREFEITO","25","PFL","2655"
"2004","1","2804300","Nordeste","11","PREFEITO","25","PFL","2888"
"2004","1","2804508","Nordeste","11","PREFEITO","25","PFL","5522"
"2004","1","2804706","Nordeste","11","PREFEITO","25","PFL","1651"
"2004","1","2804904","Nordeste","11","PREFEITO","25","PFL","2822"
"2004","1","2805000","Nordeste","11","PREFEITO","25","PFL","1071"
"2004","1","2805109","Nordeste","11","PREFEITO","25","PFL","397"
"2004","1","2805208","Nordeste","11","PREFEITO","25","PFL","1607"
"2004","1","2805307","Nordeste","11","PREFEITO","25","PFL","2868"
"2004","1","2805406","Nordeste","11","PREFEITO","25","PFL","3973"
"2004","1","2805505","Nordeste","11","PREFEITO","25","PFL","4946"
"2004","1","2805703","Nordeste","11","PREFEITO","25","PFL","7886"
"2004","1","2806008","Nordeste","11","PREFEITO","25","PFL","5813"
"2004","1","2806107","Nordeste","11","PREFEITO","25","PFL","1805"
"2004","1","2806206","Nordeste","11","PREFEITO","25","PFL","4226"
"2004","1","2806305","Nordeste","11","PREFEITO","25","PFL","3678"
"2004","1","2806404","Nordeste","11","PREFEITO","25","PFL","1930"
"2004","1","2806503","Nordeste","11","PREFEITO","25","PFL","1374"
"2004","1","2806602","Nordeste","11","PREFEITO","25","PFL","2893"
"2004","1","2806701","Nordeste","11","PREFEITO","25","PFL","10327"
"2004","1","2806800","Nordeste","11","PREFEITO","25","PFL","3054"
"2004","1","2807006","Nordeste","11","PREFEITO","25","PFL","1935"
"2004","1","2807303","Nordeste","11","PREFEITO","25","PFL","1227"
"2004","1","2900108","Nordeste","11","PREFEITO","25","PFL","2223"
"2004","1","2900207","Nordeste","11","PREFEITO","25","PFL","4193"
"2004","1","2900306","Nordeste","11","PREFEITO","25","PFL","4356"
"2004","1","2900355","Nordeste","11","PREFEITO","25","PFL","4571"
"2004","1","2900405","Nordeste","11","PREFEITO","25","PFL","3715"
"2004","1","2900504","Nordeste","11","PREFEITO","25","PFL","3558"
"2004","1","2900702","Nordeste","11","PREFEITO","25","PFL","23250"
"2004","1","2901106","Nordeste","11","PREFEITO","25","PFL","6586"
"2004","1","2901155","Nordeste","11","PREFEITO","25","PFL","3756"
"2004","1","2901205","Nordeste","11","PREFEITO","25","PFL","6039"
"2004","1","2901304","Nordeste","11","PREFEITO","25","PFL","3493"
"2004","1","2901353","Nordeste","11","PREFEITO","25","PFL","3947"
"2004","1","2901502","Nordeste","11","PREFEITO","25","PFL","3331"
"2004","1","2901601","Nordeste","11","PREFEITO","25","PFL","3558"
"2004","1","2901809","Nordeste","11","PREFEITO","25","PFL","2974"
"2004","1","2901908","Nordeste","11","PREFEITO","25","PFL","4621"
"2004","1","2902054","Nordeste","11","PREFEITO","25","PFL","3221"
"2004","1","2902104","Nordeste","11","PREFEITO","25","PFL","10150"
"2004","1","2902203","Nordeste","11","PREFEITO","25","PFL","3281"
"2004","1","2902500","Nordeste","11","PREFEITO","25","PFL","3165"
"2004","1","2902609","Nordeste","11","PREFEITO","25","PFL","3034"
"2004","1","2902658","Nordeste","11","PREFEITO","25","PFL","3820"
"2004","1","2902807","Nordeste","11","PREFEITO","25","PFL","5051"
"2004","1","2903201","Nordeste","11","PREFEITO","25","PFL","25205"
"2004","1","2903276","Nordeste","11","PREFEITO","25","PFL","5684"
"2004","1","2903300","Nordeste","11","PREFEITO","25","PFL","2400"
"2004","1","2903508","Nordeste","11","PREFEITO","25","PFL","5197"
"2004","1","2903607","Nordeste","11","PREFEITO","25","PFL","6459"
"2004","1","2903706","Nordeste","11","PREFEITO","25","PFL","4592"
"2004","1","2904001","Nordeste","11","PREFEITO","25","PFL","4193"
"2004","1","2904050","Nordeste","11","PREFEITO","25","PFL","3693"
"2004","1","2904209","Nordeste","11","PREFEITO","25","PFL","3556"
"2004","1","2904407","Nordeste","11","PREFEITO","25","PFL","2960"
"2004","1","2904704","Nordeste","11","PREFEITO","25","PFL","4521"
"2004","1","2904803","Nordeste","11","PREFEITO","25","PFL","932"
"2004","1","2904852","Nordeste","11","PREFEITO","25","PFL","5207"
"2004","1","2904902","Nordeste","11","PREFEITO","25","PFL","6970"
"2004","1","2905008","Nordeste","11","PREFEITO","25","PFL","6303"
"2004","1","2905107","Nordeste","11","PREFEITO","25","PFL","2066"
"2004","1","2905156","Nordeste","11","PREFEITO","25","PFL","2432"
"2004","1","2905800","Nordeste","11","PREFEITO","25","PFL","8001"
"2004","1","2906006","Nordeste","11","PREFEITO","25","PFL","18130"
"2004","1","2906105","Nordeste","11","PREFEITO","25","PFL","3098"
"2004","1","2906204","Nordeste","11","PREFEITO","25","PFL","1532"
"2004","1","2906303","Nordeste","11","PREFEITO","25","PFL","8830"
"2004","1","2906402","Nordeste","11","PREFEITO","25","PFL","3649"
"2004","1","2906501","Nordeste","11","PREFEITO","25","PFL","20963"
"2004","1","2906600","Nordeste","11","PREFEITO","25","PFL","4209"
"2004","1","2906709","Nordeste","11","PREFEITO","25","PFL","6911"
"2004","1","2906808","Nordeste","11","PREFEITO","25","PFL","9792"
"2004","1","2906824","Nordeste","11","PREFEITO","25","PFL","4123"
"2004","1","2906873","Nordeste","11","PREFEITO","25","PFL","4670"
"2004","1","2906907","Nordeste","11","PREFEITO","25","PFL","4101"
"2004","1","2907103","Nordeste","11","PREFEITO","25","PFL","6021"
"2004","1","2907202","Nordeste","11","PREFEITO","25","PFL","19048"
"2004","1","2907301","Nordeste","11","PREFEITO","25","PFL","7563"
"2004","1","2907400","Nordeste","11","PREFEITO","25","PFL","1204"
"2004","1","2907509","Nordeste","11","PREFEITO","25","PFL","1747"
"2004","1","2907558","Nordeste","11","PREFEITO","25","PFL","2800"
"2004","1","2907608","Nordeste","11","PREFEITO","25","PFL","4347"
"2004","1","2907707","Nordeste","11","PREFEITO","25","PFL","3003"
"2004","1","2907905","Nordeste","11","PREFEITO","25","PFL","3447"
"2004","1","2908002","Nordeste","11","PREFEITO","25","PFL","2455"
"2004","1","2908101","Nordeste","11","PREFEITO","25","PFL","4572"
"2004","1","2908200","Nordeste","11","PREFEITO","25","PFL","3946"
"2004","1","2908309","Nordeste","11","PREFEITO","25","PFL","5462"
"2004","1","2908606","Nordeste","11","PREFEITO","25","PFL","6296"
"2004","1","2908705","Nordeste","11","PREFEITO","25","PFL","4189"
"2004","1","2909000","Nordeste","11","PREFEITO","25","PFL","1534"
"2004","1","2909208","Nordeste","11","PREFEITO","25","PFL","2803"
"2004","1","2909307","Nordeste","11","PREFEITO","25","PFL","8957"
"2004","1","2909703","Nordeste","11","PREFEITO","25","PFL","5028"
"2004","1","2909802","Nordeste","11","PREFEITO","25","PFL","11618"
"2004","1","2909901","Nordeste","11","PREFEITO","25","PFL","6199"
"2004","1","2910008","Nordeste","11","PREFEITO","25","PFL","2324"
"2004","1","2910057","Nordeste","11","PREFEITO","25","PFL","11023"
"2004","1","2910107","Nordeste","11","PREFEITO","25","PFL","3505"
"2004","1","2910206","Nordeste","11","PREFEITO","25","PFL","1592"
"2004","1","2910305","Nordeste","11","PREFEITO","25","PFL","2654"
"2004","1","2910404","Nordeste","11","PREFEITO","25","PFL","5065"
"2004","1","2910602","Nordeste","11","PREFEITO","25","PFL","6738"
"2004","1","2910727","Nordeste","11","PREFEITO","25","PFL","12171"
"2004","1","2910776","Nordeste","11","PREFEITO","25","PFL","1026"
"2004","1","2910800","Nordeste","11","PREFEITO","25","PFL","170162"
"2004","1","2910859","Nordeste","11","PREFEITO","25","PFL","4724"
"2004","1","2910909","Nordeste","11","PREFEITO","25","PFL","1434"
"2004","1","2911006","Nordeste","11","PREFEITO","25","PFL","2142"
