"ANO_ELEICAO","NUM_TURNO","COD_MUN_IBGE","NOME_MACRO","CODIGO_CARGO","DESCRICAO_CARGO","NUMERO_PARTIDO","SIGLA_PARTIDO","QTDE_VOTOS"
"2000","1","3529708","Sudeste","11","PREFEITO","65","PC do B","49"
"2000","1","4312401","Sul","11","PREFEITO","65","PC do B","571"
"2000","1","4322509","Sul","11","PREFEITO","65","PC do B","369"
"2000","1","5101001","Centro-Oeste","11","PREFEITO","65","PC do B","311"
"2000","1","5101803","Centro-Oeste","11","PREFEITO","65","PC do B","10023"
"2000","1","5212501","Centro-Oeste","11","PREFEITO","65","PC do B","1952"
"2000","1","3304904","Sudeste","11","PREFEITO","21","PCB","7757"
"2000","1","3306107","Sudeste","11","PREFEITO","21","PCB","377"
"2000","1","3518800","Sudeste","11","PREFEITO","21","PCB","1030"
"2000","1","3522208","Sudeste","11","PREFEITO","21","PCB","660"
"2000","1","1400100","Norte","11","PREFEITO","29","PCO","81"
"2000","1","2507507","Nordeste","11","PREFEITO","29","PCO","6104"
"2000","1","2910800","Nordeste","11","PREFEITO","29","PCO","979"
"2000","1","2927408","Nordeste","11","PREFEITO","29","PCO","2730"
"2000","1","3106200","Sudeste","11","PREFEITO","29","PCO","1584"
"2000","1","3205002","Sudeste","11","PREFEITO","29","PCO","485"
"2000","1","3304557","Sudeste","11","PREFEITO","29","PCO","555"
"2000","1","3513801","Sudeste","11","PREFEITO","29","PCO","95"
"2000","1","3516309","Sudeste","11","PREFEITO","29","PCO","214"
"2000","1","3550308","Sudeste","11","PREFEITO","29","PCO","870"
"2000","1","4300604","Sul","11","PREFEITO","29","PCO","195"
"2000","1","4314902","Sul","11","PREFEITO","29","PCO","224"
"2000","1","1100031","Norte","11","PREFEITO","12","PDT","1275"
"2000","1","1100056","Norte","11","PREFEITO","12","PDT","2124"
"2000","1","1100064","Norte","11","PREFEITO","12","PDT","4179"
"2000","1","1100106","Norte","11","PREFEITO","12","PDT","2998"
"2000","1","1100122","Norte","11","PREFEITO","12","PDT","21966"
"2000","1","1100189","Norte","11","PREFEITO","12","PDT","4943"
"2000","1","1100205","Norte","11","PREFEITO","12","PDT","60558"
"2000","1","1100262","Norte","11","PREFEITO","12","PDT","638"
"2000","1","1100338","Norte","11","PREFEITO","12","PDT","1055"
"2000","1","1100452","Norte","11","PREFEITO","12","PDT","2170"
"2000","1","1101104","Norte","11","PREFEITO","12","PDT","1432"
"2000","1","1101492","Norte","11","PREFEITO","12","PDT","2024"
"2000","1","1101609","Norte","11","PREFEITO","12","PDT","2494"
"2000","1","1200138","Norte","11","PREFEITO","12","PDT","226"
"2000","1","1300706","Norte","11","PREFEITO","12","PDT","138"
"2000","1","1300805","Norte","11","PREFEITO","12","PDT","171"
"2000","1","1301159","Norte","11","PREFEITO","12","PDT","3231"
"2000","1","1301506","Norte","11","PREFEITO","12","PDT","1790"
"2000","1","1301852","Norte","11","PREFEITO","12","PDT","487"
"2000","1","1301902","Norte","11","PREFEITO","12","PDT","1947"
"2000","1","1302553","Norte","11","PREFEITO","12","PDT","82"
"2000","1","1302702","Norte","11","PREFEITO","12","PDT","259"
"2000","1","1303809","Norte","11","PREFEITO","12","PDT","732"
"2000","1","1304401","Norte","11","PREFEITO","12","PDT","1201"
"2000","1","1500909","Norte","11","PREFEITO","12","PDT","6274"
"2000","1","1501006","Norte","11","PREFEITO","12","PDT","404"
"2000","1","1501253","Norte","11","PREFEITO","12","PDT","911"
"2000","1","1501451","Norte","11","PREFEITO","12","PDT","2304"
"2000","1","1502103","Norte","11","PREFEITO","12","PDT","13031"
"2000","1","1502707","Norte","11","PREFEITO","12","PDT","6597"
"2000","1","1503044","Norte","11","PREFEITO","12","PDT","1556"
"2000","1","1504000","Norte","11","PREFEITO","12","PDT","2645"
"2000","1","1504307","Norte","11","PREFEITO","12","PDT","2038"
"2000","1","1504422","Norte","11","PREFEITO","12","PDT","2326"
"2000","1","1504505","Norte","11","PREFEITO","12","PDT","22"
"2000","1","1504604","Norte","11","PREFEITO","12","PDT","5287"
"2000","1","1504703","Norte","11","PREFEITO","12","PDT","197"
"2000","1","1506112","Norte","11","PREFEITO","12","PDT","2146"
"2000","1","1506500","Norte","11","PREFEITO","12","PDT","164"
"2000","1","1506583","Norte","11","PREFEITO","12","PDT","1434"
"2000","1","1506708","Norte","11","PREFEITO","12","PDT","6436"
"2000","1","1507201","Norte","11","PREFEITO","12","PDT","6694"
"2000","1","1507474","Norte","11","PREFEITO","12","PDT","802"
"2000","1","1507953","Norte","11","PREFEITO","12","PDT","6487"
"2000","1","1508035","Norte","11","PREFEITO","12","PDT","6307"
"2000","1","1508357","Norte","11","PREFEITO","12","PDT","233"
"2000","1","2111300","Nordeste","11","PREFEITO","12","PDT","194109"
"2000","1","2200459","Nordeste","11","PREFEITO","12","PDT","554"
"2000","1","2201002","Nordeste","11","PREFEITO","12","PDT","753"
"2000","1","2201101","Nordeste","11","PREFEITO","12","PDT","1737"
"2000","1","2201705","Nordeste","11","PREFEITO","12","PDT","45"
"2000","1","2201929","Nordeste","11","PREFEITO","12","PDT","565"
"2000","1","2201945","Nordeste","11","PREFEITO","12","PDT","823"
"2000","1","2202174","Nordeste","11","PREFEITO","12","PDT","1061"
"2000","1","2202208","Nordeste","11","PREFEITO","12","PDT","4601"
"2000","1","2203008","Nordeste","11","PREFEITO","12","PDT","755"
"2000","1","2204501","Nordeste","11","PREFEITO","12","PDT","1664"
"2000","1","2204550","Nordeste","11","PREFEITO","12","PDT","830"
"2000","1","2204600","Nordeste","11","PREFEITO","12","PDT","69"
"2000","1","2204659","Nordeste","11","PREFEITO","12","PDT","1522"
"2000","1","2204709","Nordeste","11","PREFEITO","12","PDT","3730"
"2000","1","2205557","Nordeste","11","PREFEITO","12","PDT","1173"
"2000","1","2206902","Nordeste","11","PREFEITO","12","PDT","600"
"2000","1","2207306","Nordeste","11","PREFEITO","12","PDT","716"
"2000","1","2207793","Nordeste","11","PREFEITO","12","PDT","203"
"2000","1","2208403","Nordeste","11","PREFEITO","12","PDT","2177"
"2000","1","2209005","Nordeste","11","PREFEITO","12","PDT","2030"
"2000","1","2209377","Nordeste","11","PREFEITO","12","PDT","848"
"2000","1","2210052","Nordeste","11","PREFEITO","12","PDT","515"
"2000","1","2210508","Nordeste","11","PREFEITO","12","PDT","988"
"2000","1","2300101","Nordeste","11","PREFEITO","12","PDT","517"
"2000","1","2301109","Nordeste","11","PREFEITO","12","PDT","776"
"2000","1","2304202","Nordeste","11","PREFEITO","12","PDT","2220"
"2000","1","2306009","Nordeste","11","PREFEITO","12","PDT","2690"
"2000","1","2309706","Nordeste","11","PREFEITO","12","PDT","1973"
"2000","1","2310100","Nordeste","11","PREFEITO","12","PDT","2094"
"2000","1","2311405","Nordeste","11","PREFEITO","12","PDT","9681"
"2000","1","2312403","Nordeste","11","PREFEITO","12","PDT","417"
"2000","1","2400208","Nordeste","11","PREFEITO","12","PDT","6427"
"2000","1","2400901","Nordeste","11","PREFEITO","12","PDT","2870"
"2000","1","2402006","Nordeste","11","PREFEITO","12","PDT","740"
"2000","1","2402204","Nordeste","11","PREFEITO","12","PDT","9833"
"2000","1","2402501","Nordeste","11","PREFEITO","12","PDT","2085"
"2000","1","2402600","Nordeste","11","PREFEITO","12","PDT","6554"
"2000","1","2404309","Nordeste","11","PREFEITO","12","PDT","2159"
"2000","1","2407104","Nordeste","11","PREFEITO","12","PDT","11784"
"2000","1","2407807","Nordeste","11","PREFEITO","12","PDT","122"
"2000","1","2409803","Nordeste","11","PREFEITO","12","PDT","168"
"2000","1","2410801","Nordeste","11","PREFEITO","12","PDT","182"
"2000","1","2412500","Nordeste","11","PREFEITO","12","PDT","105"
"2000","1","2415008","Nordeste","11","PREFEITO","12","PDT","298"
"2000","1","2500304","Nordeste","11","PREFEITO","12","PDT","1728"
"2000","1","2500403","Nordeste","11","PREFEITO","12","PDT","5664"
"2000","1","2500502","Nordeste","11","PREFEITO","12","PDT","1981"
"2000","1","2500601","Nordeste","11","PREFEITO","12","PDT","7991"
"2000","1","2500734","Nordeste","11","PREFEITO","12","PDT","562"
"2000","1","2500908","Nordeste","11","PREFEITO","12","PDT","141"
"2000","1","2501153","Nordeste","11","PREFEITO","12","PDT","260"
"2000","1","2503704","Nordeste","11","PREFEITO","12","PDT","15134"
"2000","1","2503803","Nordeste","11","PREFEITO","12","PDT","1386"
"2000","1","2504009","Nordeste","11","PREFEITO","12","PDT","12538"
"2000","1","2504108","Nordeste","11","PREFEITO","12","PDT","804"
"2000","1","2504405","Nordeste","11","PREFEITO","12","PDT","5598"
"2000","1","2504900","Nordeste","11","PREFEITO","12","PDT","3773"
"2000","1","2505907","Nordeste","11","PREFEITO","12","PDT","601"
"2000","1","2506707","Nordeste","11","PREFEITO","12","PDT","2644"
"2000","1","2507002","Nordeste","11","PREFEITO","12","PDT","50"
"2000","1","2508000","Nordeste","11","PREFEITO","12","PDT","2588"
"2000","1","2509107","Nordeste","11","PREFEITO","12","PDT","5156"
"2000","1","2509206","Nordeste","11","PREFEITO","12","PDT","2724"
"2000","1","2509701","Nordeste","11","PREFEITO","12","PDT","8392"
"2000","1","2509800","Nordeste","11","PREFEITO","12","PDT","3093"
"2000","1","2509909","Nordeste","11","PREFEITO","12","PDT","1509"
"2000","1","2510907","Nordeste","11","PREFEITO","12","PDT","3597"
"2000","1","2511004","Nordeste","11","PREFEITO","12","PDT","810"
"2000","1","2511103","Nordeste","11","PREFEITO","12","PDT","935"
"2000","1","2511608","Nordeste","11","PREFEITO","12","PDT","1573"
"2000","1","2512036","Nordeste","11","PREFEITO","12","PDT","1352"
"2000","1","2512762","Nordeste","11","PREFEITO","12","PDT","90"
"2000","1","2513109","Nordeste","11","PREFEITO","12","PDT","3687"
"2000","1","2513356","Nordeste","11","PREFEITO","12","PDT","1566"
"2000","1","2513984","Nordeste","11","PREFEITO","12","PDT","941"
"2000","1","2514503","Nordeste","11","PREFEITO","12","PDT","6752"
"2000","1","2515302","Nordeste","11","PREFEITO","12","PDT","7051"
"2000","1","2515609","Nordeste","11","PREFEITO","12","PDT","1013"
"2000","1","2515708","Nordeste","11","PREFEITO","12","PDT","660"
"2000","1","2515971","Nordeste","11","PREFEITO","12","PDT","1969"
"2000","1","2516201","Nordeste","11","PREFEITO","12","PDT","12040"
"2000","1","2517209","Nordeste","11","PREFEITO","12","PDT","1498"
"2000","1","2600054","Nordeste","11","PREFEITO","12","PDT","29706"
"2000","1","2600807","Nordeste","11","PREFEITO","12","PDT","80"
"2000","1","2601201","Nordeste","11","PREFEITO","12","PDT","325"
"2000","1","2602001","Nordeste","11","PREFEITO","12","PDT","5904"
"2000","1","2603454","Nordeste","11","PREFEITO","12","PDT","7093"
"2000","1","2603504","Nordeste","11","PREFEITO","12","PDT","4110"
"2000","1","2603603","Nordeste","11","PREFEITO","12","PDT","2578"
"2000","1","2604304","Nordeste","11","PREFEITO","12","PDT","1092"
"2000","1","2604601","Nordeste","11","PREFEITO","12","PDT","3014"
"2000","1","2606002","Nordeste","11","PREFEITO","12","PDT","801"
"2000","1","2607406","Nordeste","11","PREFEITO","12","PDT","678"
"2000","1","2607505","Nordeste","11","PREFEITO","12","PDT","3828"
"2000","1","2607604","Nordeste","11","PREFEITO","12","PDT","2754"
"2000","1","2607901","Nordeste","11","PREFEITO","12","PDT","11374"
"2000","1","2608453","Nordeste","11","PREFEITO","12","PDT","3633"
"2000","1","2608800","Nordeste","11","PREFEITO","12","PDT","10101"
"2000","1","2609600","Nordeste","11","PREFEITO","12","PDT","39960"
"2000","1","2610707","Nordeste","11","PREFEITO","12","PDT","41908"
"2000","1","2611533","Nordeste","11","PREFEITO","12","PDT","1601"
"2000","1","2611606","Nordeste","11","PREFEITO","12","PDT","23646"
"2000","1","2612505","Nordeste","11","PREFEITO","12","PDT","444"
"2000","1","2613107","Nordeste","11","PREFEITO","12","PDT","854"
"2000","1","2613909","Nordeste","11","PREFEITO","12","PDT","302"
"2000","1","2615003","Nordeste","11","PREFEITO","12","PDT","5426"
"2000","1","2615300","Nordeste","11","PREFEITO","12","PDT","11376"
"2000","1","2700300","Nordeste","11","PREFEITO","12","PDT","22982"
"2000","1","2700409","Nordeste","11","PREFEITO","12","PDT","7105"
"2000","1","2700805","Nordeste","11","PREFEITO","12","PDT","1227"
"2000","1","2700904","Nordeste","11","PREFEITO","12","PDT","1487"
"2000","1","2701407","Nordeste","11","PREFEITO","12","PDT","632"
"2000","1","2701902","Nordeste","11","PREFEITO","12","PDT","1970"
"2000","1","2702207","Nordeste","11","PREFEITO","12","PDT","573"
"2000","1","2702405","Nordeste","11","PREFEITO","12","PDT","474"
"2000","1","2703502","Nordeste","11","PREFEITO","12","PDT","84"
"2000","1","2703759","Nordeste","11","PREFEITO","12","PDT","688"
"2000","1","2704708","Nordeste","11","PREFEITO","12","PDT","705"
"2000","1","2705002","Nordeste","11","PREFEITO","12","PDT","6984"
"2000","1","2705804","Nordeste","11","PREFEITO","12","PDT","2447"
"2000","1","2705903","Nordeste","11","PREFEITO","12","PDT","1392"
"2000","1","2706422","Nordeste","11","PREFEITO","12","PDT","2145"
"2000","1","2706448","Nordeste","11","PREFEITO","12","PDT","2493"
"2000","1","2706505","Nordeste","11","PREFEITO","12","PDT","2670"
"2000","1","2706604","Nordeste","11","PREFEITO","12","PDT","2208"
"2000","1","2706901","Nordeste","11","PREFEITO","12","PDT","5191"
"2000","1","2707404","Nordeste","11","PREFEITO","12","PDT","1385"
"2000","1","2708006","Nordeste","11","PREFEITO","12","PDT","379"
"2000","1","2709202","Nordeste","11","PREFEITO","12","PDT","1522"
"2000","1","2800308","Nordeste","11","PREFEITO","12","PDT","51987"
"2000","1","2800605","Nordeste","11","PREFEITO","12","PDT","333"
"2000","1","2900900","Nordeste","11","PREFEITO","12","PDT","2379"
"2000","1","2901007","Nordeste","11","PREFEITO","12","PDT","5661"
"2000","1","2901205","Nordeste","11","PREFEITO","12","PDT","6259"
"2000","1","2902252","Nordeste","11","PREFEITO","12","PDT","1917"
"2000","1","2903003","Nordeste","11","PREFEITO","12","PDT","91"
"2000","1","2903904","Nordeste","11","PREFEITO","12","PDT","298"
"2000","1","2905800","Nordeste","11","PREFEITO","12","PDT","980"
"2000","1","2906899","Nordeste","11","PREFEITO","12","PDT","1817"
"2000","1","2908408","Nordeste","11","PREFEITO","12","PDT","144"
"2000","1","2910503","Nordeste","11","PREFEITO","12","PDT","138"
"2000","1","2911204","Nordeste","11","PREFEITO","12","PDT","755"
"2000","1","2913606","Nordeste","11","PREFEITO","12","PDT","473"
"2000","1","2916807","Nordeste","11","PREFEITO","12","PDT","29"
"2000","1","2920601","Nordeste","11","PREFEITO","12","PDT","284"
"2000","1","2925501","Nordeste","11","PREFEITO","12","PDT","1508"
"2000","1","2927408","Nordeste","11","PREFEITO","12","PDT","74313"
"2000","1","2928604","Nordeste","11","PREFEITO","12","PDT","635"
"2000","1","2929305","Nordeste","11","PREFEITO","12","PDT","7269"
"2000","1","2931301","Nordeste","11","PREFEITO","12","PDT","131"
"2000","1","2932200","Nordeste","11","PREFEITO","12","PDT","102"
"2000","1","2932309","Nordeste","11","PREFEITO","12","PDT","110"
"2000","1","3100203","Sudeste","11","PREFEITO","12","PDT","1900"
"2000","1","3100906","Sudeste","11","PREFEITO","12","PDT","3944"
"2000","1","3102506","Sudeste","11","PREFEITO","12","PDT","669"
"2000","1","3103405","Sudeste","11","PREFEITO","12","PDT","560"
"2000","1","3104205","Sudeste","11","PREFEITO","12","PDT","578"
"2000","1","3104304","Sudeste","11","PREFEITO","12","PDT","3007"
"2000","1","3104809","Sudeste","11","PREFEITO","12","PDT","794"
"2000","1","3106309","Sudeste","11","PREFEITO","12","PDT","4502"
"2000","1","3106606","Sudeste","11","PREFEITO","12","PDT","1670"
"2000","1","3107208","Sudeste","11","PREFEITO","12","PDT","1907"
"2000","1","3107406","Sudeste","11","PREFEITO","12","PDT","10102"
"2000","1","3108602","Sudeste","11","PREFEITO","12","PDT","8025"
"2000","1","3108909","Sudeste","11","PREFEITO","12","PDT","1577"
"2000","1","3109808","Sudeste","11","PREFEITO","12","PDT","574"
"2000","1","3110608","Sudeste","11","PREFEITO","12","PDT","282"
"2000","1","3111507","Sudeste","11","PREFEITO","12","PDT","2618"
"2000","1","3114402","Sudeste","11","PREFEITO","12","PDT","178"
"2000","1","3115474","Sudeste","11","PREFEITO","12","PDT","1462"
"2000","1","3116704","Sudeste","11","PREFEITO","12","PDT","2547"
"2000","1","3117836","Sudeste","11","PREFEITO","12","PDT","1948"
"2000","1","3120003","Sudeste","11","PREFEITO","12","PDT","1253"
"2000","1","3120904","Sudeste","11","PREFEITO","12","PDT","3345"
"2000","1","3121001","Sudeste","11","PREFEITO","12","PDT","1824"
"2000","1","3122603","Sudeste","11","PREFEITO","12","PDT","1445"
"2000","1","3122801","Sudeste","11","PREFEITO","12","PDT","85"
"2000","1","3123205","Sudeste","11","PREFEITO","12","PDT","2780"
"2000","1","3123908","Sudeste","11","PREFEITO","12","PDT","1388"
"2000","1","3124609","Sudeste","11","PREFEITO","12","PDT","909"
"2000","1","3127404","Sudeste","11","PREFEITO","12","PDT","1217"
"2000","1","3129509","Sudeste","11","PREFEITO","12","PDT","6830"
"2000","1","3130051","Sudeste","11","PREFEITO","12","PDT","2807"
"2000","1","3132602","Sudeste","11","PREFEITO","12","PDT","1650"
"2000","1","3133105","Sudeste","11","PREFEITO","12","PDT","3686"
"2000","1","3134004","Sudeste","11","PREFEITO","12","PDT","182"
"2000","1","3134301","Sudeste","11","PREFEITO","12","PDT","1861"
"2000","1","3134905","Sudeste","11","PREFEITO","12","PDT","7046"
"2000","1","3136801","Sudeste","11","PREFEITO","12","PDT","760"
"2000","1","3138682","Sudeste","11","PREFEITO","12","PDT","1527"
"2000","1","3138906","Sudeste","11","PREFEITO","12","PDT","1508"
"2000","1","3139003","Sudeste","11","PREFEITO","12","PDT","10410"
"2000","1","3140209","Sudeste","11","PREFEITO","12","PDT","1092"
"2000","1","3140605","Sudeste","11","PREFEITO","12","PDT","186"
"2000","1","3141603","Sudeste","11","PREFEITO","12","PDT","2719"
"2000","1","3142502","Sudeste","11","PREFEITO","12","PDT","789"
"2000","1","3142908","Sudeste","11","PREFEITO","12","PDT","55"
"2000","1","3143450","Sudeste","11","PREFEITO","12","PDT","1340"
"2000","1","3144375","Sudeste","11","PREFEITO","12","PDT","1191"
"2000","1","3145455","Sudeste","11","PREFEITO","12","PDT","1444"
"2000","1","3145802","Sudeste","11","PREFEITO","12","PDT","167"
"2000","1","3146107","Sudeste","11","PREFEITO","12","PDT","21928"
"2000","1","3146255","Sudeste","11","PREFEITO","12","PDT","1127"
"2000","1","3147105","Sudeste","11","PREFEITO","12","PDT","7949"
"2000","1","3147600","Sudeste","11","PREFEITO","12","PDT","709"
"2000","1","3148707","Sudeste","11","PREFEITO","12","PDT","6461"
"2000","1","3148806","Sudeste","11","PREFEITO","12","PDT","1355"
"2000","1","3149804","Sudeste","11","PREFEITO","12","PDT","4280"
"2000","1","3150208","Sudeste","11","PREFEITO","12","PDT","2140"
"2000","1","3150406","Sudeste","11","PREFEITO","12","PDT","951"
"2000","1","3150505","Sudeste","11","PREFEITO","12","PDT","2490"
"2000","1","3150539","Sudeste","11","PREFEITO","12","PDT","1984"
"2000","1","3150570","Sudeste","11","PREFEITO","12","PDT","1869"
"2000","1","3150703","Sudeste","11","PREFEITO","12","PDT","10"
"2000","1","3150901","Sudeste","11","PREFEITO","12","PDT","987"
"2000","1","3152006","Sudeste","11","PREFEITO","12","PDT","7689"
"2000","1","3152131","Sudeste","11","PREFEITO","12","PDT","618"
"2000","1","3152170","Sudeste","11","PREFEITO","12","PDT","2691"
"2000","1","3152501","Sudeste","11","PREFEITO","12","PDT","1739"
"2000","1","3153608","Sudeste","11","PREFEITO","12","PDT","1911"
"2000","1","3153707","Sudeste","11","PREFEITO","12","PDT","595"
"2000","1","3153905","Sudeste","11","PREFEITO","12","PDT","3106"
"2000","1","3154705","Sudeste","11","PREFEITO","12","PDT","1326"
"2000","1","3157005","Sudeste","11","PREFEITO","12","PDT","4075"
"2000","1","3157609","Sudeste","11","PREFEITO","12","PDT","68"
"2000","1","3158300","Sudeste","11","PREFEITO","12","PDT","884"
"2000","1","3160108","Sudeste","11","PREFEITO","12","PDT","130"
"2000","1","3160603","Sudeste","11","PREFEITO","12","PDT","889"
"2000","1","3160900","Sudeste","11","PREFEITO","12","PDT","275"
"2000","1","3161502","Sudeste","11","PREFEITO","12","PDT","2887"
"2000","1","3161908","Sudeste","11","PREFEITO","12","PDT","2075"
"2000","1","3162252","Sudeste","11","PREFEITO","12","PDT","1612"
"2000","1","3162450","Sudeste","11","PREFEITO","12","PDT","2536"
"2000","1","3162658","Sudeste","11","PREFEITO","12","PDT","1253"
"2000","1","3163508","Sudeste","11","PREFEITO","12","PDT","22"
"2000","1","3164803","Sudeste","11","PREFEITO","12","PDT","517"
"2000","1","3169604","Sudeste","11","PREFEITO","12","PDT","983"
"2000","1","3169703","Sudeste","11","PREFEITO","12","PDT","4710"
"2000","1","3169802","Sudeste","11","PREFEITO","12","PDT","590"
"2000","1","3170008","Sudeste","11","PREFEITO","12","PDT","2787"
"2000","1","3170529","Sudeste","11","PREFEITO","12","PDT","1620"
"2000","1","3171303","Sudeste","11","PREFEITO","12","PDT","15360"
"2000","1","3171600","Sudeste","11","PREFEITO","12","PDT","1843"
"2000","1","3172103","Sudeste","11","PREFEITO","12","PDT","1296"
"2000","1","3200300","Sudeste","11","PREFEITO","12","PDT","3511"
"2000","1","3200508","Sudeste","11","PREFEITO","12","PDT","1615"
"2000","1","3200904","Sudeste","11","PREFEITO","12","PDT","185"
"2000","1","3201100","Sudeste","11","PREFEITO","12","PDT","2703"
"2000","1","3201506","Sudeste","11","PREFEITO","12","PDT","10596"
"2000","1","3202009","Sudeste","11","PREFEITO","12","PDT","67"
"2000","1","3202504","Sudeste","11","PREFEITO","12","PDT","3438"
"2000","1","3202553","Sudeste","11","PREFEITO","12","PDT","2572"
"2000","1","3202801","Sudeste","11","PREFEITO","12","PDT","3785"
"2000","1","3203205","Sudeste","11","PREFEITO","12","PDT","22465"
"2000","1","3203346","Sudeste","11","PREFEITO","12","PDT","2707"
"2000","1","3203353","Sudeste","11","PREFEITO","12","PDT","4388"
"2000","1","3203502","Sudeste","11","PREFEITO","12","PDT","217"
"2000","1","3204104","Sudeste","11","PREFEITO","12","PDT","5449"
"2000","1","3204203","Sudeste","11","PREFEITO","12","PDT","3605"
"2000","1","3204708","Sudeste","11","PREFEITO","12","PDT","7189"
"2000","1","3205002","Sudeste","11","PREFEITO","12","PDT","114143"
"2000","1","3205150","Sudeste","11","PREFEITO","12","PDT","3597"
"2000","1","3205200","Sudeste","11","PREFEITO","12","PDT","1415"
"2000","1","3300100","Sudeste","11","PREFEITO","12","PDT","46064"
"2000","1","3300159","Sudeste","11","PREFEITO","12","PDT","2749"
"2000","1","3300209","Sudeste","11","PREFEITO","12","PDT","20034"
"2000","1","3300225","Sudeste","11","PREFEITO","12","PDT","3757"
"2000","1","3300233","Sudeste","11","PREFEITO","12","PDT","5798"
"2000","1","3300258","Sudeste","11","PREFEITO","12","PDT","8979"
"2000","1","3300308","Sudeste","11","PREFEITO","12","PDT","10131"
"2000","1","3300407","Sudeste","11","PREFEITO","12","PDT","27733"
"2000","1","3300456","Sudeste","11","PREFEITO","12","PDT","18135"
"2000","1","3300506","Sudeste","11","PREFEITO","12","PDT","5322"
"2000","1","3300605","Sudeste","11","PREFEITO","12","PDT","11878"
"2000","1","3300704","Sudeste","11","PREFEITO","12","PDT","21671"
"2000","1","3300803","Sudeste","11","PREFEITO","12","PDT","4464"
"2000","1","3300902","Sudeste","11","PREFEITO","12","PDT","4058"
"2000","1","3300951","Sudeste","11","PREFEITO","12","PDT","3144"
"2000","1","3301009","Sudeste","11","PREFEITO","12","PDT","140359"
"2000","1","3301108","Sudeste","11","PREFEITO","12","PDT","2152"
"2000","1","3301207","Sudeste","11","PREFEITO","12","PDT","3467"
"2000","1","3301306","Sudeste","11","PREFEITO","12","PDT","9526"
"2000","1","3301405","Sudeste","11","PREFEITO","12","PDT","3963"
"2000","1","3301504","Sudeste","11","PREFEITO","12","PDT","6055"
"2000","1","3301603","Sudeste","11","PREFEITO","12","PDT","3137"
"2000","1","3301702","Sudeste","11","PREFEITO","12","PDT","27950"
