cve_entIFE,cve_mpioIFE,seccion,pobtot1994,avgpoverty,pobelegiblep,treatment,numerotreated,numerocontrol,one_random,two_random,early_progresa_p,villages,villages2,pri1994,votos_totales1994,pan1994,prd1994,t2000,t1994,pri2000s,pri1994s,pan2000s,pan1994s,prd2000s,prd1994s,rep_total,rep_PAN,rep_PRD,rep_PRI,_Ivillages_2,_Ivillages_3,_Ivillages_4,_Ivillages_5,_Ivillages_6,_Ivillages_7,_Ivillages_8,_Ivillages_9,_Ivillages_10,_Ivillages_11,_Ivillages_12,_Ivillages_13,_Ivillages_14
12,42,1714,1762,5,1,0,NA,1,1,0,0.75,8,NA,137,168,0,26,0.18901453912258148,0.20666153728961945,0.1042003259062767,0.16852755844593048,0.009693053551018238,0,0.07189014554023743,0.03198333457112312,6,1,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0
12,43,1724,561,5,1,0,NA,1,1,0,0,1,NA,56,58,0,2,0.4901960790157318,0.22623465955257416,0.30588236451148987,0.2184334695339203,0.003921568859368563,0,0.15294118225574493,0.00780119514092803,6,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
12,43,1730,328,5,1,1,1,NA,1,0,1,1,NA,65,75,1,9,0.5874125957489014,0.4860992729663849,0.503496527671814,0.421286016702652,0.0419580414891243,0.006481323391199112,0.03496503457427025,0.05833191052079201,6,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
12,44,1756,888,5,1,1,1,NA,1,0,1,6,NA,0,168,0,0,0.726141095161438,0.39842313528060913,0.26141080260276794,0,0.006224066484719515,0,0.4273858964443207,0,7,1,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0
12,46,1788,460,4.5,1,1,1,NA,1,0,0,2,NA,121,126,1,2,0.6318408250808716,0.5559122562408447,0.42786070704460144,0.5338522791862488,0.08955223858356476,0.004412002395838499,0.09452736377716064,0.008824004791676998,6,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0
12,46,1791,616,5,1,1,1,NA,1,0,1,1,NA,147,165,6,6,0.6132404208183289,0.6365107297897339,0.5017421841621399,0.5670731663703918,0.017421603202819824,0.023145845159888268,0.08362369239330292,0.023145845159888268,8,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
12,63,2516,538,5,1,0,NA,1,1,0,0,2,NA,180,188,0,7,0.8700787425041199,0.7521852850914001,0.6496062874794006,0.720177412033081,0.027559055015444756,0,0.07874015718698502,0.02800689823925495,6,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0
12,67,2578,804,5,1,0,NA,1,1,0,0.9145299196243286,3,NA,159,325,1,152,0.4436229169368744,0.8563637137413025,0.292051762342453,0.41895946860313416,0.00554528646171093,0.0026349653489887714,0.13493530452251434,0.40051472187042236,14,3,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0
12,67,2594,444,5,1,0,NA,1,1,0,0.46296295523643494,2,NA,78,149,3,48,0.5914893746376038,0.7633359432220459,0.4723404347896576,0.3995986878871918,0.01702127605676651,0.015369179658591747,0.025531914085149765,0.24590687453746796,12,2,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0
12,70,2665,172,5,1,1,1,NA,1,0,1,1,NA,31,38,3,4,1,0.5996677875518799,0.875,0.48920267820358276,0.01785714365541935,0.04734219238162041,0.125,0.06312292814254761,6,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
12,72,2685,969,5,1,0,NA,1,1,0,0.7120419144630432,9,NA,188,390,51,102,0.9479553699493408,0.8282275199890137,0.44609665870666504,0.3992481231689453,0.10780669003725052,0.10830667614936829,0.3773234188556671,0.21661335229873657,16,4,6,6,0,0,0,0,0,0,0,1,0,0,0,0,0
12,73,2702,241,5,1,0,NA,1,1,0,0,2,NA,57,93,0,16,1,1,0.4722222089767456,0.6365159749984741,0.2083333283662796,0,0.7083333134651184,0.17867113649845123,7,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0
13,1,5,1311,4.285714149475098,0.8062547445297241,0,NA,1,1,0,0.6871165633201599,7,NA,253,433,23,38,0.5987558364868164,0.6025059223175049,0.46811819076538086,0.3520415723323822,0.05443234741687775,0.03200377896428108,0.04199066758155823,0.052875809371471405,7,2,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0
13,1,6,1832,3.5,0.8324235677719116,1,1,NA,1,0,1,4,NA,387,545,69,19,0.6991758346557617,0.5487205982208252,0.4436813294887543,0.3896419405937195,0.1675824224948883,0.06947104632854462,0.04395604506134987,0.019129708409309387,14,4,4,6,0,0,1,0,0,0,0,0,0,0,0,0,0
13,2,15,693,5,1,1,1,NA,1,0,1,2,NA,141,251,32,16,0.6508474349975586,0.7510054111480713,0.3118644058704376,0.42187952995300293,0.2305084764957428,0.09574570506811142,0.0576271191239357,0.04787285253405571,9,3,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0
13,4,70,477,5,1,1,1,NA,1,0,1,2,NA,115,163,2,12,0.8556700944900513,0.6443884372711182,0.561855673789978,0.4546298682689667,0.0824742242693901,0.007906606420874596,0.10824742168188095,0.047439638525247574,7,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0
13,4,77,1173,3.75,0.6803069114685059,1,1,NA,1,0,0.9928571581840515,4,NA,419,480,21,5,0.6475771069526672,0.711112916469574,0.5286343693733215,0.6207423210144043,0.041116006672382355,0.03111119009554386,0.038179147988557816,0.007407425902783871,8,2,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0
13,6,100,1100,4.666666507720947,1,1,1,NA,1,0,1,3,NA,263,303,3,22,0.6106383204460144,0.6281029582023621,0.2638297975063324,0.5451850891113281,0.10638298094272614,0.006218840833753347,0.18936170637607574,0.04560483247041702,6,NA,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0
13,6,102,319,4,1,0,NA,1,1,0,0.7291666865348816,2,NA,131,162,9,4,0.6985645890235901,0.7846941947937012,0.5071770548820496,0.6345366835594177,0.11483253538608551,0.0435941219329834,0.057416267693042755,0.019375165924429893,7,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0
13,6,111,912,3.75,0.8936403393745422,1,1,NA,1,0,1,5,NA,260,362,21,49,0.5879310369491577,0.6779584288597107,0.317241370677948,0.4869315028190613,0.09482758492231369,0.039329081773757935,0.1344827562570572,0.09176785498857498,6,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0
13,10,175,796,5,1,0,NA,1,1,0,0.8129032254219055,2,NA,116,212,10,20,0.4588744640350342,0.5076544284820557,0.2792207896709442,0.2777731716632843,0.021645022556185722,0.023945963010191917,0.14069263637065887,0.047891926020383835,7,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0
13,13,226,609,5,1,1,1,NA,1,0,1,2,NA,50,197,99,34,0.7586206793785095,0.6517596244812012,0.3896551728248596,0.1654212325811386,0.22413793206214905,0.327534019947052,0.08965517580509186,0.11248643696308136,8,3,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0
13,13,229,585,4.75,1,1,1,NA,1,0,1,4,NA,148,242,11,18,0.6813880205154419,0.8384174704551697,0.3249211311340332,0.5127511620521545,0.18927444517612457,0.03810988366603851,0.11356467008590698,0.06236163154244423,10,3,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0
13,14,241,1854,4.666666507720947,1,1,2,1,1,1,0.9542483687400818,13,5,367,472,29,29,0.5204678177833557,0.4440527558326721,0.35438597202301025,0.3452698290348053,0.057309940457344055,0.027282902970910072,0.050292398780584335,0.027282902970910072,11,NA,5,6,0,0,0,0,0,0,0,0,0,0,0,1,0
13,14,243,688,4.5,0.8880813717842102,1,1,NA,1,0,1,7,NA,262,289,8,4,0.7740963697433472,0.7852026224136353,0.6355421543121338,0.7118445634841919,0.04216867312788963,0.02173571288585663,0.05722891539335251,0.010867856442928314,6,NA,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0
13,14,245,1172,3.5,0.27303755283355713,0,NA,1,1,0,0.4399999976158142,6,NA,345,428,22,20,0.7225130796432495,0.6488528251647949,0.4363001883029938,0.5230239033699036,0.11169284582138062,0.03335224837064743,0.1256544440984726,0.03032022714614868,11,2,3,6,0,0,0,0,1,0,0,0,0,0,0,0,0
13,15,271,2963,3,0.07627404481172562,1,1,NA,1,0,0.7333333492279053,2,NA,438,730,214,29,0.4841449558734894,0.4477561414241791,0.185164213180542,0.2686536908149719,0.23895809054374695,0.13126002252101898,0.03171008080244064,0.017787573859095573,11,4,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0
13,15,273,3921,4.25,1,0,NA,1,1,0,0.90625,5,NA,747,1319,307,50,0.6663385629653931,0.6742048263549805,0.32283464074134827,0.3818279206752777,0.24852362275123596,0.1569225788116455,0.044783465564250946,0.025557424873113632,18,6,3,9,0,0,0,1,0,0,0,0,0,0,0,0,0
13,15,275,559,4,1,1,1,1,1,0,0.25999999046325684,2,NA,266,348,32,18,0.96875,1,0.5026041865348816,0.938220739364624,0.2838541567325592,0.11286865919828415,0.0833333358168602,0.06348861753940582,6,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0
13,15,276,952,4.333333492279053,1,0,NA,1,1,0,0.6413043737411499,3,NA,277,365,38,16,0.6247544288635254,0.7211448550224304,0.35166993737220764,0.5472797751426697,0.14341846108436584,0.0750780925154686,0.10216110199689865,0.03161182999610901,6,2,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0
13,17,296,634,4.5,1,1,1,NA,1,0,1,3,NA,154,241,0,69,0.7914285659790039,0.7340491414070129,0.4114285707473755,0.4690604507923126,0.034285712987184525,0,0.25999999046325684,0.2101634442806244,7,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0
13,18,325,412,4,1,0,NA,1,1,0,0.12765957415103912,1,NA,95,140,24,11,0.8349999785423279,0.5997572541236877,0.49000000953674316,0.40697816014289856,0.07000000029802322,0.10281553119421005,0.23999999463558197,0.04712378606200218,5,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
13,24,388,420,4.666666507720947,1,0,NA,1,1,0,0.5,3,NA,86,116,4,13,0.5170731544494629,0.5274490118026733,0.3707317113876343,0.39103978872299194,0.11219511926174164,0.01818789727985859,0.024390242993831635,0.05911066383123398,7,1,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0
13,24,394,352,5,1,1,1,NA,1,0,1,1,NA,97,126,5,19,0.807947039604187,0.7206501960754395,0.6158940196037292,0.5547862648963928,0.0794702023267746,0.028597231954336166,0.05298013240098953,0.1086694747209549,7,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
13,26,438,1128,4.333333492279053,1,1,1,NA,1,0,1,5,NA,213,401,12,16,0.6291161179542542,0.6884999871253967,0.2876949608325958,0.3657119572162628,0.05545927211642265,0.020603489130735397,0.25649914145469666,0.02747132070362568,9,2,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0
13,27,450,1194,5,1,1,1,NA,1,0,0.9931034445762634,4,NA,147,174,11,14,0.5252225399017334,0.30161499977111816,0.357566773891449,0.25481265783309937,0.06973293423652649,0.019067613407969475,0.06973293423652649,0.02426787279546261,8,2,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0
13,27,452,1478,5,1,1,1,NA,1,0,0.9823788404464722,7,NA,273,367,8,43,0.5572609305381775,0.5130759477615356,0.34592679142951965,0.38166138529777527,0.04250295087695122,0.011184216476976871,0.14639905095100403,0.060115162283182144,13,2,4,5,0,0,0,0,0,1,0,0,0,0,0,0,0
13,28,481,1536,5,1,1,1,NA,1,0,1,4,NA,101,386,0,194,0.5206043720245361,0.5219781994819641,0.22939559817314148,0.13657979667186737,0.13324175775051117,0,0.09203296899795532,0.26234138011932373,8,3,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0
13,28,486,1973,4.599999904632568,0.7567156553268433,0,NA,1,1,0,0.6814159154891968,5,NA,480,756,66,74,0.5730336904525757,0.7497954964637756,0.2415730357170105,0.4760606288909912,0.19261637330055237,0.06545833498239517,0.037720706313848495,0.07339268177747726,18,6,2,6,0,0,0,1,0,0,0,0,0,0,0,0,0
13,28,506,940,5,1,0,NA,1,1,0,1,2,NA,219,284,5,13,0.6980769038200378,0.6729279160499573,0.5192307829856873,0.5189127326011658,0.07692307978868484,0.011847322806715965,0.05000000074505806,0.03080303780734539,9,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0
13,30,567,244,4,1,0,NA,1,1,0,0,1,NA,50,65,1,8,0.6395348906517029,0.5885436534881592,0.3720930218696594,0.452725887298584,0.06976744532585144,0.00905451737344265,0.1627907007932663,0.0724361389875412,8,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
13,30,575,1824,3.3333332538604736,0.2319078892469406,1,1,NA,1,0,0.6875,6,NA,293,631,25,267,0.819428563117981,0.6315997242927551,0.3337142765522003,0.2932784855365753,0.12228571623563766,0.02502376213669777,0.32685714960098267,0.2672537863254547,15,5,4,6,0,0,0,0,1,0,0,0,0,0,0,0,0
13,30,579,514,4.5,1,1,1,NA,1,0,0.5555555820465088,3,NA,169,319,15,84,1,1,0.719298243522644,0.727591872215271,0.1666666716337204,0.06457916647195816,0.2763157784938812,0.36164331436157227,7,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0
13,30,597,2667,3.3333332538604736,0.4000749886035919,1,2,NA,0,1,0.20000000298023224,3,2,771,927,15,80,0.6781512498855591,0.6804988384246826,0.5378151535987854,0.5659812092781067,0.04453781619668007,0.011011308059096336,0.08235294371843338,0.058726973831653595,15,4,5,6,0,1,0,0,0,0,0,0,0,0,0,0,0
13,31,619,132,5,1,1,1,NA,1,0,1,1,NA,57,57,0,0,0.8333333134651184,0.7327823638916016,0.8030303120613098,0.7327823638916016,0,0,0,0,6,NA,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
13,34,649,1082,5,1,0,NA,1,1,0,0.7165354490280151,9,NA,265,387,1,92,0.5768024921417236,0.6096150875091553,0.3714733421802521,0.4174366891384125,0.029780564829707146,0.0015752328326925635,0.15047021210193634,0.1449214220046997,7,1,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0
13,34,656,740,4.5,1,1,1,NA,1,0,1,6,NA,160,196,6,10,0.5670391321182251,0.5025103688240051,0.3854748606681824,0.41021254658699036,0.03910614550113678,0.015382970683276653,0.09776536375284195,0.025638284161686897,5,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0
13,36,668,2913,3.200000047683716,0.39855819940567017,1,2,NA,0,1,0.27941176295280457,5,3,686,1023,221,39,0.5314937233924866,0.6357008814811707,0.20635873079299927,0.4262862205505371,0.2681463658809662,0.1373312771320343,0.04319136217236519,0.02423493191599846,25,5,6,9,0,0,0,1,0,0,0,0,0,0,0,0,0
13,37,683,437,5,1,1,1,NA,1,0,0.970588207244873,4,NA,94,135,0,25,0.5255101919174194,0.5299028754234314,0.5,0.3689694106578827,0,0,0,0.09813016653060913,7,NA,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0
13,37,684,739,4.75,1,1,1,NA,1,0,1,4,NA,166,222,1,28,0.5363408327102661,0.5771810412406921,0.36591479182243347,0.43158581852912903,0.055137842893600464,0.0025999145582318306,0.1077694222331047,0.07279761135578156,7,NA,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0
13,37,687,629,4.75,1,1,1,NA,1,0,1,4,NA,152,184,0,5,0.35543766617774963,0.4742070138454437,0.3103448152542114,0.3917362093925476,0.018567638471722603,0,0.01326259970664978,0.01288605947047472,7,NA,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0
13,38,706,103,5,1,1,1,NA,1,0,0.7142857313156128,2,NA,40,44,3,1,0.843137264251709,0.7664869427680969,0.6078431606292725,0.6968063116073608,0.1568627506494522,0.05226047337055206,0.019607843831181526,0.01742015779018402,7,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0
13,38,707,311,5,1,1,1,NA,1,0,0.6341463327407837,5,NA,96,105,0,7,0.7123287916183472,0.61719810962677,0.664383590221405,0.5642954111099243,0.013698630034923553,0,0.013698630034923553,0.04114653915166855,7,1,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0
13,38,708,560,5,1,1,1,NA,1,0,0.8586956262588501,4,NA,175,211,16,4,0.7740863561630249,0.6781178116798401,0.5813953280448914,0.5624200105667114,0.10631228983402252,0.05142125487327576,0.04651162773370743,0.01285531371831894,7,1,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0
13,42,771,434,5,1,1,1,NA,1,0,1,1,NA,119,127,2,3,0.6558139324188232,0.5621155500411987,0.4232558012008667,0.5267066955566406,0,0.008852212689816952,0.19069766998291016,0.013278319500386715,7,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
13,43,785,263,4,1,1,1,NA,1,0,1,2,NA,75,83,4,2,0.6475409865379333,0.4803188145160675,0.5,0.43402302265167236,0.05737704783678055,0.02314789593219757,0.07377049326896667,0.011573947966098785,5,NA,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0
13,43,799,493,5,1,1,1,NA,1,0,1,1,NA,114,144,6,11,0.7412280440330505,0.5803351998329163,0.6359649300575256,0.45943203568458557,0.017543859779834747,0.024180633947253227,0.05701754242181778,0.04433115944266319,6,NA,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
13,45,817,750,4.400000095367432,1,1,1,NA,1,0,1,5,NA,215,228,5,5,0.7734375,0.6690078377723694,0.6432291865348816,0.6308626532554626,0.1015625,0.014671225100755692,0.01822916604578495,0.014671225100755692,6,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0
13,46,828,527,5,1,0,NA,1,1,0,0.5094339847564697,3,NA,136,146,2,2,0.6255707740783691,0.5897251963615417,0.45205479860305786,0.5493330955505371,0.14155250787734985,0.008078427985310555,0.013698630034923553,0.008078427985310555,8,2,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0
13,46,829,684,5,1,0,NA,1,1,0,0.6865671873092651,5,NA,200,213,2,2,0.7348993420600891,0.6597328186035156,0.43959730863571167,0.6194674372673035,0.2214765101671219,0.006194674409925938,0.06040268391370773,0.006194674409925938,7,2,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0
13,48,967,1573,5,1,0,NA,1,1,0,0.8401826620101929,4,NA,402,439,7,12,0.5253623127937317,0.6131667494773865,0.39613527059555054,0.5614875555038452,0.03864734247326851,0.009777146391570568,0.047101449221372604,0.016760822385549545,10,1,3,6,0,0,1,0,0,0,0,0,0,0,0,0,0
13,48,980,320,5,1,1,1,NA,1,0,1,1,NA,83,89,1,3,1,0.617819607257843,0.8702290058135986,0.5761688351631165,0.007633587811142206,0.0069417934864759445,0.007633587811142206,0.020825380459427834,6,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
13,52,1032,1369,5,1,1,1,1,1,0,0.9644970297813416,7,NA,222,343,0,66,0.5080057978630066,0.5070086121559143,0.3260553181171417,0.3281513452529907,0.03639010339975357,0,0.08588063716888428,0.09755850583314896,9,2,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0
13,52,1034,1337,5,1,1,1,NA,1,0,0.9491525292396545,12,NA,177,251,6,58,0.5204216241836548,0.3582594394683838,0.28985506296157837,0.25263711810112,0.03689064458012581,0.00856397021561861,0.1198946014046669,0.08278504759073257,8,2,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0
13,52,1040,453,5,1,0,NA,1,1,0,0.3799999952316284,5,NA,53,107,10,19,0.502109706401825,0.44977620244026184,0.25738397240638733,0.2227863371372223,0.04641350358724594,0.04203515872359276,0.16877637803554535,0.07986680418252945,10,3,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0
13,53,1047,1150,4.800000190734863,1,0,NA,1,1,0,0.6168224215507507,5,NA,157,302,23,43,0.6811594367027283,0.5162314772605896,0.34989649057388306,0.26837196946144104,0.1304347813129425,0.039315640926361084,0.14492753148078918,0.07350315153598785,9,2,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0
13,53,1049,1382,5,1,0,NA,1,1,0,0.8467742204666138,11,NA,172,346,12,51,0.5109170079231262,0.46033912897109985,0.23144105076789856,0.22883909940719604,0.06404657661914825,0.015965519472956657,0.1877729296684265,0.06785345822572708,9,2,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0
13,53,1050,2100,5,1,1,1,NA,1,0,0.9955357313156128,12,NA,200,389,26,100,0.6019845604896545,0.40835192799568176,0.3252480626106262,0.2099495828151703,0.06615214794874191,0.02729344554245472,0.16538037359714508,0.10497479140758514,16,4,2,6,0,0,0,0,0,0,0,0,0,0,1,0,0
13,53,1055,1716,5,1,1,1,NA,1,0,1,10,NA,223,366,16,49,0.6440678238868713,0.5025649070739746,0.45621469616889954,0.3062075972557068,0.10169491171836853,0.021970050409436226,0.04237288236618042,0.0672832801938057,14,4,1,6,0,0,0,0,0,0,0,0,1,0,0,0,0
13,57,1123,1637,4,0.27061697840690613,1,1,NA,1,0,1,6,NA,480,711,90,78,0.7146145105361938,0.7798169255256653,0.3337169289588928,0.5264586806297302,0.23935557901859283,0.09871099889278412,0.10241656750440598,0.08554953336715698,12,4,2,6,0,0,0,0,1,0,0,0,0,0,0,0,0
13,57,1126,766,4.333333492279053,0.729764997959137,0,NA,1,1,0,0.8333333134651184,11,NA,162,204,18,13,0.419222891330719,0.4516713619232178,0.2781186103820801,0.35868021845817566,0.0920245423913002,0.039853356778621674,0.03885480388998985,0.028782980516552925,6,2,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0
13,57,1127,386,4,0.4663212299346924,1,1,NA,1,0,0.7777777910232544,9,NA,143,212,8,47,0.9949748516082764,0.8798007369041443,0.5226130485534668,0.5934504866600037,0.25628140568733215,0.03320002555847168,0.19597989320755005,0.19505015015602112,6,2,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0
13,57,1128,652,4.400000095367432,1,1,2,NA,0,1,0.931506872177124,9,4,212,272,20,25,0.43283581733703613,0.736656904220581,0.25746268033981323,0.5741590261459351,0.11007462441921234,0.05416594818234444,0.04664178937673569,0.06770743429660797,6,2,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0
13,57,1130,1029,4.5,1,0,NA,1,1,0,0.8118811845779419,4,NA,285,395,26,22,0.6410256624221802,0.6838639974594116,0.3424908518791199,0.49342086911201477,0.13553114235401154,0.04501383379101753,0.11538461595773697,0.03808862715959549,7,3,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0
13,58,1144,615,4,1,1,1,NA,1,0,1,1,NA,36,181,0,139,0.5517241358757019,0.5662909746170044,0.17931035161018372,0.11263246089220047,0.01034482754766941,0,0.35862070322036743,0.43488645553588867,5,NA,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
13,59,1154,2491,4,0.8342031240463257,1,1,NA,1,0,0.6086956262588501,5,NA,183,281,45,20,0.174027681350708,0.1971205174922943,0.08174027502536774,0.1283738613128662,0.030323006212711334,0.03156734257936478,0.04680290073156357,0.014029929414391518,7,2,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0
13,59,1157,1325,3.6666667461395264,0.47396227717399597,1,1,NA,1,0,0.8985507488250732,5,NA,475,675,107,56,0.7705521583557129,0.9204357266426086,0.3656441569328308,0.6477140188217163,0.1852760761976242,0.14590610563755035,0.16809816658496857,0.07636207342147827,15,5,4,6,0,0,0,1,0,0,0,0,0,0,0,0,0
13,59,1167,319,4,1,1,1,NA,1,0,1,2,NA,76,92,5,4,0.46721312403678894,0.46569710969924927,0.3196721374988556,0.3847063183784485,0.07786884903907776,0.025309626013040543,0.032786883413791656,0.020247699692845345,7,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0
13,59,1169,336,4.333333492279053,1,1,1,NA,1,0,1,3,NA,145,159,2,4,0.7210526466369629,0.7765002250671387,0.6157894730567932,0.7081291079521179,0.02631578966975212,0.00976729765534401,0.03684210404753685,0.01953459531068802,8,3,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0
13,60,1185,743,4.5,1,1,1,NA,1,0,0.9750000238418579,4,NA,135,217,9,33,0.5935960412025452,0.5034521222114563,0.34729063510894775,0.3132075369358063,0.041871920228004456,0.020880501717329025,0.17241379618644714,0.076561838388443,8,1,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0
13,62,1246,1044,5,1,1,1,NA,1,0,0.9788359999656677,5,NA,377,396,2,0,0.9501779079437256,0.8336514830589294,0.19750890135765076,0.7936530709266663,0.0017793594161048532,0.004210360813885927,0.304270476102829,0,6,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0
13,62,1249,1843,5,1,1,1,NA,1,0,0.8983050584793091,6,NA,361,421,8,0,0.4440993666648865,0.4466657340526581,0.36438924074172974,0.3830079138278961,0.042443063110113144,0.008487709797918797,0.013457557186484337,0,12,3,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0
13,67,1337,796,5,1,0,NA,1,1,0,0,6,NA,181,199,9,6,0.6900269389152527,0.4499841034412384,0.4150943458080292,0.40928202867507935,0.21563342213630676,0.020351039245724678,0.021563341841101646,0.013567359186708927,8,2,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0
13,67,1340,826,5,1,1,1,NA,1,0,1,6,NA,215,234,7,12,0.5390244126319885,0.5699625611305237,0.46097561717033386,0.5236835479736328,0.03658536449074745,0.017050161957740784,0.014634146355092525,0.029228849336504936,8,2,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0
13,67,1342,1178,5,1,1,1,NA,1,0,1,2,NA,139,164,6,9,0.5384615659713745,0.282671183347702,0.3542039394378662,0.23958106338977814,0.057245079427957535,0.010341628454625607,0.026833631098270416,0.015512443147599697,8,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0
13,70,1381,731,5,1,1,2,NA,0,1,1,7,4,198,211,2,8,0.6907216310501099,0.5487285256385803,0.5773195624351501,0.5149205923080444,0.02835051529109478,0.0052012181840837,0.07474226504564285,0.0208048727363348,6,NA,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0
13,70,1382,498,5,1,0,NA,1,1,0,0.46000000834465027,4,NA,105,117,2,1,0.5810810923576355,0.48559197783470154,0.45495495200157166,0.4357876777648926,0.036036036908626556,0.008300717920064926,0.04954954981803894,0.004150358960032463,6,NA,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0
13,70,1387,268,5,1,1,1,NA,1,0,1,3,NA,57,58,0,0,0.5094339847564697,0.486415296792984,0.49056604504585266,0.478028804063797,0.009433962404727936,0,0.009433962404727936,0,6,NA,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0
13,76,1502,88205,3,0.005929369013756514,1,1,NA,1,0,0.626086950302124,7,NA,722,1134,217,66,0.0259135402739048,0.02146916277706623,0.010785635560750961,0.013669079169631004,0.012081312946975231,0.00410829670727253,0.0021536252461373806,0.0012495280243456364,26,5,5,12,0,0,0,0,0,1,0,0,0,0,0,0,0
13,76,1554,3332,3,0.05402160808444023,1,2,NA,0,1,0,4,2,613,1012,251,70,0.5149651765823364,0.5509809255599976,0.18860188126564026,0.3337463438510895,0.25994259119033813,0.13665632903575897,0.03239032253623009,0.038111329078674316,22,4,6,9,0,0,1,0,0,0,0,0,0,0,0,0,0
13,78,1568,1717,5,1,0,NA,1,1,0,0.8873239159584045,7,NA,198,354,1,125,0.4941301941871643,0.43058955669403076,0.17289221286773682,0.24083822965621948,0.17289221286773682,0.0012163546634837985,0.12379936128854752,0.15204434096813202,16,4,2,6,0,0,0,0,0,1,0,0,0,0,0,0,0
13,80,1599,1495,5,1,1,1,NA,1,0,1,3,NA,68,201,0,113,0.6698240637779236,0.27797412872314453,0.4451962113380432,0.09404099732637405,0.009472260251641273,0,0.17185385525226593,0.1562740057706833,16,6,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0
